"","species","identifier","year","y_coordinate","x_coordinate","spatial_uncertainty"
"113382","bombus lapidarius","BWARS",2012,269000,556000,1000
"113383","bombus lapidarius","BWARS",2012,270000,555000,1000
"113384","bombus lapidarius","BWARS",2012,270000,556000,1000
"113385","bombus lapidarius","BWARS",2013,269000,554000,1000
"113386","bombus lapidarius","BWARS",2013,269000,554000,1000
"113387","bombus lapidarius","BWARS",2013,269000,555000,1000
"113388","bombus lapidarius","BWARS",2013,269000,554000,1000
"113389","bombus lapidarius","BWARS",2013,269000,554000,1000
"113390","bombus lapidarius","BWARS",2015,265000,553000,1000
"113391","bombus lapidarius","BWARS",2016,270000,556000,1000
"113392","bombus lapidarius","BWARS",2014,256000,552000,1000
"113393","bombus pascuorum","BWARS",2016,257000,545000,1000
"113394","bombus pascuorum","BWARS",2016,269000,564000,1000
"113395","bombus pascuorum","BWARS",2016,265000,557000,1000
"113396","bombus pascuorum","BWARS",2016,258000,544000,1000
"113397","bombus pascuorum","BWARS",2013,260000,546000,1000
"113398","bombus pascuorum","BWARS",2013,269000,517000,1000
"113399","bombus pascuorum","BWARS",2015,257000,545000,1000
"113400","bombus pascuorum","BWARS",2016,256000,543000,1000
"113401","bombus pascuorum","BWARS",2016,257000,545000,1000
"113402","bombus pascuorum","BWARS",2014,258000,543000,1000
"113403","bombus pascuorum","BWARS",2014,242000,549000,1000
"113404","bombus pascuorum","BWARS",2011,241000,542000,1000
"113405","bombus pascuorum","BWARS",2010,269000,555000,1000
"113406","bombus pascuorum","BWARS",2010,269000,556000,1000
"113407","bombus pascuorum","BWARS",2010,269000,555000,1000
"113408","bombus pascuorum","BWARS",2010,270000,555000,1000
"113409","bombus pascuorum","BWARS",2010,270000,555000,1000
"113410","bombus pascuorum","BWARS",2010,269000,555000,1000
"113411","bombus pascuorum","BWARS",2011,270000,555000,1000
"113412","bombus pascuorum","BWARS",2011,269000,555000,1000
"113413","bombus pascuorum","BWARS",2011,270000,555000,1000
"113414","bombus pascuorum","BWARS",2011,269000,555000,1000
"113415","bombus pascuorum","BWARS",2011,269000,556000,1000
"113416","bombus pascuorum","BWARS",2011,270000,555000,1000
"113417","bombus pascuorum","BWARS",2011,270000,555000,1000
"113418","bombus pascuorum","BWARS",2011,270000,555000,1000
"113419","bombus pascuorum","BWARS",2011,270000,555000,1000
"113420","bombus pascuorum","BWARS",2012,269000,555000,1000
"113421","bombus pascuorum","BWARS",2012,269000,555000,1000
"113422","bombus pascuorum","BWARS",2012,269000,555000,1000
"113423","bombus pascuorum","BWARS",2012,270000,555000,1000
"113424","bombus pascuorum","BWARS",2012,269000,555000,1000
"113425","bombus pascuorum","BWARS",2012,269000,556000,1000
"113426","bombus pascuorum","BWARS",2012,270000,555000,1000
"113427","bombus pascuorum","BWARS",2012,270000,555000,1000
"113428","bombus pascuorum","BWARS",2013,269000,554000,1000
"113429","bombus pascuorum","BWARS",2013,269000,555000,1000
"113430","bombus pascuorum","BWARS",2013,269000,554000,1000
"113431","bombus pascuorum","BWARS",2013,269000,554000,1000
"113432","bombus pascuorum","BWARS",2013,269000,555000,1000
"113433","bombus pascuorum","BWARS",2013,269000,555000,1000
"113434","bombus pascuorum","BWARS",2013,269000,554000,1000
"113435","bombus pascuorum","BWARS",2013,269000,554000,1000
"113436","bombus pascuorum","BWARS",2013,269000,554000,1000
"113437","bombus pascuorum","BWARS",2013,269000,554000,1000
"113438","bombus pascuorum","BWARS",2013,269000,555000,1000
"113439","bombus pascuorum","BWARS",2013,269000,555000,1000
"113440","bombus pascuorum","BWARS",2013,269000,555000,1000
"113441","bombus pascuorum","BWARS",2013,269000,554000,1000
"113442","bombus pascuorum","BWARS",2013,269000,554000,1000
"113443","bombus pascuorum","BWARS",2013,269000,554000,1000
"113444","bombus pascuorum","BWARS",2013,269000,555000,1000
"113445","bombus pascuorum","BWARS",2013,269000,554000,1000
"113446","bombus pascuorum","BWARS",2013,269000,554000,1000
"113447","bombus pascuorum","BWARS",2013,269000,554000,1000
"113448","bombus pascuorum","BWARS",2013,265000,552000,1000
"113449","bombus pascuorum","BWARS",2013,269000,555000,1000
"113450","bombus pascuorum","BWARS",2013,269000,554000,1000
"113451","bombus pascuorum","BWARS",2013,269000,555000,1000
"113452","bombus pascuorum","BWARS",2013,269000,554000,1000
"113453","bombus pascuorum","BWARS",2014,256000,552000,1000
"113454","bombus pascuorum","BWARS",2013,269000,554000,1000
"113455","bombus pascuorum","BWARS",2015,246000,544000,1000
"113456","bombus pratorum","BWARS",2016,257000,545000,1000
"113457","bombus pratorum","BWARS",2015,257000,545000,1000
"113458","bombus pratorum","BWARS",2016,257000,545000,1000
"113459","bombus pratorum","BWARS",2015,258000,543000,1000
"113460","bombus pratorum","BWARS",2014,257000,545000,1000
"113461","bombus pratorum","BWARS",2014,258000,543000,1000
"113462","bombus pratorum","BWARS",2011,241000,542000,1000
"113463","bombus pratorum","BWARS",2010,269000,555000,1000
"113464","bombus pratorum","BWARS",2011,270000,555000,1000
"113465","bombus pratorum","BWARS",2011,270000,555000,1000
"113466","bombus pratorum","BWARS",2013,269000,555000,1000
"113467","bombus pratorum","BWARS",2013,269000,555000,1000
"113468","bombus pratorum","BWARS",2013,269000,554000,1000
"113469","bombus pratorum","BWARS",2013,269000,554000,1000
"113470","bombus pratorum","BWARS",2013,269000,554000,1000
"113471","bombus pratorum","BWARS",2013,269000,554000,1000
"113472","bombus pratorum","BWARS",2013,269000,554000,1000
"113473","bombus pratorum","BWARS",2013,269000,554000,1000
"113474","bombus pratorum","BWARS",2013,269000,555000,1000
"113475","bombus pratorum","BWARS",2013,269000,555000,1000
"113476","bombus ruderatus","BWARS",2016,265000,557000,1000
"113477","bombus ruderatus","BWARS",2016,257000,545000,1000
"113478","bombus ruderatus","BWARS",2014,255000,553000,1000
"113479","bombus ruderatus","BWARS",2013,269000,554000,1000
"113480","bombus ruderatus","BWARS",2016,246000,544000,1000
"113481","bombus rupestris","BWARS",2016,257000,545000,1000
"113482","bombus rupestris","BWARS",2011,270000,555000,1000
"113483","bombus rupestris","BWARS",2011,269000,555000,1000
"113484","bombus rupestris","BWARS",2011,270000,555000,1000
"113485","bombus rupestris","BWARS",2011,270000,555000,1000
"113486","bombus rupestris","BWARS",2011,270000,555000,1000
"113487","bombus rupestris","BWARS",2010,258000,544000,1000
"113488","bombus rupestris","BWARS",2014,256000,552000,1000
"113489","bombus rupestris","BWARS",2016,257000,545000,1000
"113490","bombus sylvestris","BWARS",2011,270000,555000,1000
"113491","bombus sylvestris","BWARS",2014,270000,537000,1000
"113492","bombus terrestris","BWARS",2016,257000,545000,1000
"113493","bombus terrestris","BWARS",2016,256000,543000,1000
"113494","bombus terrestris","BWARS",2016,255000,543000,1000
"113495","bombus terrestris","BWARS",2016,258000,544000,1000
"113496","bombus terrestris","BWARS",2016,260000,545000,1000
"113497","bombus terrestris","BWARS",2015,257000,545000,1000
"113498","bombus terrestris","BWARS",2016,257000,545000,1000
"113499","bombus terrestris","BWARS",2016,257000,545000,1000
"113500","bombus terrestris","BWARS",2014,258000,543000,1000
"113501","bombus terrestris","BWARS",2014,265000,557000,1000
"113502","bombus terrestris","BWARS",2014,245000,540000,1000
"113503","bombus terrestris","BWARS",2014,255000,552000,1000
"113504","bombus terrestris","BWARS",2014,252000,529000,1000
"113505","bombus terrestris","BWARS",2014,248000,543000,1000
"113506","bombus terrestris","BWARS",2014,246000,544000,1000
"113507","bombus terrestris","BWARS",2014,246000,544000,1000
"113508","bombus terrestris","BWARS",2011,241000,542000,1000
"113509","bombus vestalis","BWARS",2016,258000,544000,1000
"113510","bombus vestalis","BWARS",2016,257000,545000,1000
"113511","bombus vestalis","BWARS",2016,257000,545000,1000
"113512","bombus vestalis","BWARS",2014,257000,545000,1000
"113513","bombus vestalis","BWARS",2014,242000,549000,1000
"113514","bombus vestalis","BWARS",2014,265000,557000,1000
"113515","bombus vestalis","BWARS",2014,255000,553000,1000
"113516","bombus vestalis","BWARS",2014,246000,543000,1000
"113517","bombus vestalis","BWARS",2011,241000,542000,1000
"113518","bombus vestalis","BWARS",2011,270000,555000,1000
"113519","bombus vestalis","BWARS",2011,269000,555000,1000
"113520","bombus vestalis","BWARS",2011,270000,555000,1000
"113521","bombus vestalis","BWARS",2012,269000,555000,1000
"113522","bombus vestalis","BWARS",2013,269000,554000,1000
"113523","bombus vestalis","BWARS",2013,269000,554000,1000
"113524","bombus vestalis","BWARS",2013,269000,555000,1000
"113525","bombus vestalis","BWARS",2014,256000,552000,1000
"113526","bombus vestalis","BWARS",2014,255000,552000,1000
"113527","chelostoma campanularum","BWARS",2015,246000,544000,1000
"113528","chelostoma campanularum","BWARS",2011,258000,543000,1000
"113529","chelostoma campanularum","BWARS",2015,246000,544000,1000
"113530","chelostoma campanularum","BWARS",2016,257000,545000,1000
"113531","chelostoma florisomne","BWARS",2014,258000,543000,1000
"113532","coelioxys elongata","BWARS",2016,257000,545000,1000
"113533","coelioxys elongata","BWARS",2013,258000,543000,1000
"113534","coelioxys elongata","BWARS",2016,246000,544000,1000
"113535","coelioxys inermis","BWARS",2014,246000,544000,1000
"113536","coelioxys rufescens","BWARS",2016,257000,545000,1000
"113537","colletes daviesanus","BWARS",2016,257000,545000,1000
"113538","colletes similis","BWARS",2016,257000,545000,1000
"113539","halictus tumulorum","BWARS",2016,269000,565000,1000
"113540","halictus tumulorum","BWARS",2011,270000,555000,1000
"113541","halictus tumulorum","BWARS",2016,257000,545000,1000
"113542","hoplitis claviventris","BWARS",2016,265000,557000,1000
"113543","hoplitis claviventris","BWARS",2016,265000,557000,1000
"113544","hoplitis claviventris","BWARS",2016,257000,545000,1000
"113545","hylaeus brevicornis","BWARS",2012,269000,555000,1000
"113546","hylaeus brevicornis","BWARS",2012,269000,555000,1000
"113547","hylaeus brevicornis","BWARS",2012,270000,555000,1000
"113548","hylaeus brevicornis","BWARS",2012,269000,556000,1000
"113549","hylaeus brevicornis","BWARS",2012,270000,555000,1000
"113550","hylaeus brevicornis","BWARS",2012,270000,555000,1000
"113551","hylaeus brevicornis","BWARS",2012,270000,555000,1000
"113552","hylaeus brevicornis","BWARS",2013,269000,555000,1000
"113553","hylaeus communis","BWARS",2010,270000,555000,1000
"113554","hylaeus communis","BWARS",2010,270000,555000,1000
"113555","hylaeus communis","BWARS",2011,270000,555000,1000
"113556","hylaeus communis","BWARS",2011,270000,555000,1000
"113557","hylaeus communis","BWARS",2013,246000,544000,1000
"113558","hylaeus confusus","BWARS",2011,270000,555000,1000
"113559","hylaeus confusus","BWARS",2011,270000,555000,1000
"113560","hylaeus dilatatus","BWARS",2010,269000,555000,1000
"113561","hylaeus dilatatus","BWARS",2013,269000,554000,1000
"113562","hylaeus hyalinatus","BWARS",2016,257000,545000,1000
"113563","hylaeus pectoralis","BWARS",2010,269000,555000,1000
"113564","hylaeus pectoralis","BWARS",2010,270000,555000,1000
"113565","hylaeus pectoralis","BWARS",2010,269000,555000,1000
"113566","hylaeus pectoralis","BWARS",2011,270000,555000,1000
"113567","hylaeus pectoralis","BWARS",2011,269000,555000,1000
"113568","hylaeus pectoralis","BWARS",2011,269000,556000,1000
"113569","hylaeus pectoralis","BWARS",2011,270000,555000,1000
"113570","hylaeus pectoralis","BWARS",2011,270000,555000,1000
"113571","hylaeus pectoralis","BWARS",2011,270000,555000,1000
"113572","hylaeus pectoralis","BWARS",2011,270000,555000,1000
"113573","hylaeus pectoralis","BWARS",2011,270000,555000,1000
"113574","hylaeus pectoralis","BWARS",2013,269000,554000,1000
"113575","hylaeus pectoralis","BWARS",2013,269000,554000,1000
"113576","hylaeus pectoralis","BWARS",2013,269000,555000,1000
"113577","hylaeus pectoralis","BWARS",2013,269000,555000,1000
"113578","hylaeus pectoralis","BWARS",2013,269000,554000,1000
"113579","hylaeus pectoralis","BWARS",2013,269000,554000,1000
"113580","hylaeus pectoralis","BWARS",2013,269000,554000,1000
"113581","hylaeus pectoralis","BWARS",2013,269000,555000,1000
"113582","hylaeus pectoralis","BWARS",2013,269000,555000,1000
"113583","hylaeus pectoralis","BWARS",2013,269000,554000,1000
"113584","hylaeus signatus","BWARS",2016,257000,545000,1000
"113585","lasioglossum albipes","BWARS",2010,269000,555000,1000
"113586","lasioglossum calceatum","BWARS",2016,257000,545000,1000
"113587","lasioglossum calceatum","BWARS",2014,265000,557000,1000
"113588","lasioglossum calceatum","BWARS",2014,245000,540000,1000
"113589","lasioglossum calceatum","BWARS",2014,255000,552000,1000
"113590","lasioglossum calceatum","BWARS",2011,246000,544000,1000
"113591","lasioglossum calceatum","BWARS",2011,270000,555000,1000
"113592","lasioglossum calceatum","BWARS",2011,269000,556000,1000
"113593","lasioglossum calceatum","BWARS",2011,270000,555000,1000
"113594","lasioglossum calceatum","BWARS",2011,270000,555000,1000
"113595","lasioglossum calceatum","BWARS",2013,269000,554000,1000
"113596","lasioglossum calceatum","BWARS",2013,269000,555000,1000
"113597","lasioglossum calceatum","BWARS",2012,246000,544000,1000
"113598","lasioglossum fulvicorne","BWARS",2016,265000,557000,1000
"113599","lasioglossum fulvicorne","BWARS",2014,265000,557000,1000
"113600","lasioglossum fulvicorne","BWARS",2014,245000,540000,1000
"113601","lasioglossum fulvicorne","BWARS",2014,255000,552000,1000
"113602","lasioglossum leucopus","BWARS",2016,255000,543000,1000
"113603","lasioglossum leucozonium","BWARS",2016,246000,544000,1000
"113604","lasioglossum malachurum","BWARS",2016,257000,545000,1000
"113605","lasioglossum malachurum","BWARS",2014,252000,529000,1000
"113606","lasioglossum malachurum","BWARS",2014,242000,546000,1000
"113607","lasioglossum minutissimum","BWARS",2014,245000,540000,1000
"113608","lasioglossum minutissimum","BWARS",2014,255000,552000,1000
"113609","lasioglossum minutissimum","BWARS",2013,246000,544000,1000
"113610","lasioglossum morio","BWARS",2016,257000,545000,1000
"113611","lasioglossum morio","BWARS",2016,257000,545000,1000
"113612","lasioglossum morio","BWARS",2014,265000,557000,1000
"113613","lasioglossum morio","BWARS",2011,246000,544000,1000
"113614","lasioglossum morio","BWARS",2011,269000,555000,1000
"113615","lasioglossum morio","BWARS",2011,269000,556000,1000
"113616","lasioglossum pauxillum","BWARS",2014,265000,557000,1000
"113617","lasioglossum xanthopus","BWARS",2011,241000,542000,1000
"113618","macropis europaea","BWARS",2016,299000,529000,1000
"113619","macropis europaea","BWARS",2010,270000,555000,1000
"113620","macropis europaea","BWARS",2010,269000,555000,1000
"113621","macropis europaea","BWARS",2011,269000,555000,1000
"113622","macropis europaea","BWARS",2011,270000,555000,1000
"113623","macropis europaea","BWARS",2011,270000,555000,1000
"113624","macropis europaea","BWARS",2012,270000,555000,1000
"113625","macropis europaea","BWARS",2013,269000,554000,1000
"113626","megachile centuncularis","BWARS",2016,257000,545000,1000
"113627","megachile ligniseca","BWARS",2016,257000,545000,1000
"113628","megachile ligniseca","BWARS",2014,246000,544000,1000
"113629","megachile ligniseca","BWARS",2011,270000,555000,1000
"113630","megachile ligniseca","BWARS",2011,270000,555000,1000
"113631","megachile ligniseca","BWARS",2016,246000,544000,1000
"113632","megachile ligniseca","BWARS",2016,246000,544000,1000
"113633","megachile versicolor","BWARS",2011,270000,555000,1000
"113634","megachile versicolor","BWARS",2011,270000,555000,1000
"113635","megachile versicolor","BWARS",2011,270000,555000,1000
"113636","megachile willughbiella","BWARS",2016,257000,545000,1000
"113637","megachile willughbiella","BWARS",2016,257000,545000,1000
"113638","melecta albifrons","BWARS",2016,255000,543000,1000
"113639","nomada fabriciana","BWARS",2016,269000,564000,1000
"113640","nomada fabriciana","BWARS",2016,257000,545000,1000
"113641","nomada fabriciana","BWARS",2014,245000,540000,1000
"113642","nomada fabriciana","BWARS",2014,252000,529000,1000
"113643","nomada fabriciana","BWARS",2013,269000,554000,1000
"113644","nomada fabriciana","BWARS",2013,269000,554000,1000
"113645","nomada fabriciana","BWARS",2013,269000,554000,1000
"113646","nomada fabriciana","BWARS",2013,269000,555000,1000
"113647","nomada flava","BWARS",2015,258000,542000,1000
"113648","nomada flava","BWARS",2014,242000,549000,1000
"113649","nomada flava","BWARS",2014,242000,546000,1000
"113650","nomada flava","BWARS",2013,269000,554000,1000
"113651","nomada flava","BWARS",2014,255000,552000,1000
"113652","nomada flavoguttata","BWARS",2014,245000,540000,1000
